Datum;Aanhef;Voornaam;Achternaam;Leeftijd;E-mailadres;Facebook;Google;Zorgkaart;Independer;"Vergelijk Mondzorg";"Aangepaste doorverwijzing";Kliniekoverzicht;Telefoonboek;"Uitgenodigd op";"Beoordeeld op"
04-10-2016;Mr.;Bill;Eastwood;35;Bill_Eastwood@gmail.com;0;0;0;0;0;1;0;0;"26-06-2016 21:37";"26-06-2016 21:37"
04-10-2016;;Roger;Clinton;21;Roger_Clinton@gmail.com;0;1;1;1;0;1;1;0;"26-06-2016 20:37";"26-06-2016 20:37"
04-10-2016;Mr.;Jim;Peterson;87;Jim_Peterson@gmail.com;0;0;0;0;0;0;0;0;"26-06-2016 19:37";"26-06-2016 19:37"
04-10-2016;;Jack;Peterson;87;Jack_Peterson@gmail.com;1;0;1;0;1;0;1;1;"26-06-2016 19:29";"26-06-2016 19:29"
04-10-2016;Dr.;Tom;Peterson;25;Tom_Peterson@gmail.com;0;0;0;1;1;1;1;0;"26-06-2016 18:29";"26-06-2016 18:29"
04-10-2016;;Andrew;Peterson;18;Andrew_Peterson@gmail.com;1;0;0;0;0;0;0;1;"26-06-2016 18:29";"26-06-2016 18:29"
04-10-2016;;Andrew;Walker;21;Andrew_Walker@gmail.com;0;1;0;1;1;1;1;1;"26-06-2016 18:29";"26-06-2016 18:29"
04-10-2016;Mr.;William;Dent;18;William_Dent@gmail.com;0;1;1;0;1;1;1;1;"26-06-2016 17:37";"26-06-2016 17:37"
04-10-2016;Dr.;William;Smith;54;William_Smith@gmail.com;0;1;0;0;1;1;1;1;"26-06-2016 16:37";"26-06-2016 16:37"
04-10-2016;Mr.;Jim;Dent;87;Jim_Dent@gmail.com;0;1;1;1;1;0;1;1;"26-06-2016 14:06";"26-06-2016 14:06"
04-10-2016;Dr.;William;Dent;0;William_Dent@gmail.com;1;1;0;0;1;0;0;1;"26-06-2016 14:06";"26-06-2016 14:06"
04-10-2016;;Bill;Eastwood;35;Bill_Eastwood@gmail.com;1;1;0;1;0;1;0;0;"26-06-2016 12:06";"26-06-2016 12:06"
04-10-2016;;Roger;Doe;16;Roger_Doe@gmail.com;0;0;0;1;0;0;0;0;"26-06-2016 10:06";"26-06-2016 10:06"
04-10-2016;Mr.;John;Clinton;25;John_Clinton@gmail.com;1;0;1;0;1;0;0;1;"26-06-2016 06:14";"26-06-2016 06:14"
04-10-2016;Dr.;Sam;Burns;54;Sam_Burns@gmail.com;0;1;0;1;0;0;0;1;"26-06-2016 05:14";"26-06-2016 05:14"
04-10-2016;;William;Burns;54;William_Burns@gmail.com;1;0;1;0;0;1;1;0;"26-06-2016 05:14";"26-06-2016 05:14"
04-10-2016;;Jim;Walker;18;Jim_Walker@gmail.com;0;1;1;1;1;0;1;0;"26-06-2016 05:14";"26-06-2016 05:14"
04-10-2016;Dr.;Bill;Dent;87;Bill_Dent@gmail.com;0;0;0;0;0;0;0;0;"26-06-2016 05:06";"26-06-2016 05:06"
04-10-2016;Mr.;Jim;Dent;21;Jim_Dent@gmail.com;0;0;0;0;0;0;0;1;"26-06-2016 04:14";"26-06-2016 04:14"
04-10-2016;Mr.;Jim;Gordon;87;Jim_Gordon@gmail.com;0;0;0;0;0;0;0;0;"26-06-2016 04:09";"26-06-2016 04:09"
04-10-2016;Mr.;Sam;Gordon;21;Sam_Gordon@gmail.com;1;1;1;0;1;0;0;1;"26-06-2016 03:14";"26-06-2016 03:14"
04-10-2016;Dr.;Jim;Gordon;21;Jim_Gordon@gmail.com;0;1;0;0;0;1;0;1;"25-06-2016 23:14";"25-06-2016 23:14"
04-10-2016;;Jack;Jackson;54;Jack_Jackson@gmail.com;1;1;0;0;0;0;1;0;"25-06-2016 22:14";"25-06-2016 22:14"
04-10-2016;Mr.;William;Dent;54;William_Dent@gmail.com;0;0;0;0;1;1;0;0;"25-06-2016 22:09";"25-06-2016 22:09"
04-10-2016;Mr.;John;Jackson;25;John_Jackson@gmail.com;1;1;0;1;0;0;0;1;"25-06-2016 22:09";"25-06-2016 22:09"
04-10-2016;Mr.;George;Burns;60;George_Burns@gmail.com;1;0;0;1;0;0;1;1;"25-06-2016 22:09";"25-06-2016 22:09"
04-10-2016;;Sam;Walker;25;Sam_Walker@gmail.com;0;0;0;1;1;0;1;1;"25-06-2016 18:29";"25-06-2016 18:29"
04-10-2016;Dr.;Jim;Eastwood;21;Jim_Eastwood@gmail.com;0;0;0;1;0;0;1;0;"25-06-2016 16:30";"25-06-2016 16:30"
04-10-2016;;Jim;Eastwood;25;Jim_Eastwood@gmail.com;0;0;0;0;0;1;0;1;"25-06-2016 16:30";"25-06-2016 16:30"
04-10-2016;Dr.;Jim;Smith;25;Jim_Smith@gmail.com;1;0;0;0;0;0;1;0;"25-06-2016 14:38";"25-06-2016 14:38"
04-10-2016;;Jack;Doe;5;Jack_Doe@gmail.com;0;0;0;0;1;0;0;0;"25-06-2016 12:29";"25-06-2016 12:29"
04-10-2016;Dr.;Roger;Walker;35;Roger_Walker@gmail.com;0;0;0;0;0;0;0;1;"25-06-2016 12:29";"25-06-2016 12:29"
04-10-2016;Mr.;Bill;Smith;87;Bill_Smith@gmail.com;0;0;1;1;0;0;0;0;"25-06-2016 12:29";"25-06-2016 12:29"
04-10-2016;Dr.;Roger;Jackson;87;Roger_Jackson@gmail.com;1;1;1;1;1;0;1;0;"25-06-2016 12:29";"25-06-2016 12:29"
04-10-2016;Dr.;William;Eastwood;60;William_Eastwood@gmail.com;1;1;0;0;0;0;0;1;"25-06-2016 09:29";"25-06-2016 09:29"
04-10-2016;Dr.;Roger;Jackson;54;Roger_Jackson@gmail.com;0;1;0;0;1;0;0;0;"25-06-2016 09:29";"25-06-2016 09:29"
04-10-2016;Mr.;Sam;Eastwood;60;Sam_Eastwood@gmail.com;0;0;0;0;1;1;0;1;"25-06-2016 08:38";"25-06-2016 08:38"
04-10-2016;Dr.;William;Burns;21;William_Burns@gmail.com;0;0;0;0;0;0;0;0;"25-06-2016 07:38";"25-06-2016 07:38"
04-10-2016;Mr.;Sam;Eastwood;16;Sam_Eastwood@gmail.com;0;0;0;0;0;1;0;0;"25-06-2016 06:38";"25-06-2016 06:38"
04-10-2016;Dr.;Andrew;Eastwood;87;Andrew_Eastwood@gmail.com;0;0;0;0;1;1;0;1;"25-06-2016 06:38";"25-06-2016 06:38"
04-10-2016;;John;Walker;0;John_Walker@gmail.com;0;1;1;0;1;0;0;1;"25-06-2016 06:38";"25-06-2016 06:38"
04-10-2016;;Jim;Dent;87;Jim_Dent@gmail.com;0;0;1;0;1;1;1;1;"25-06-2016 06:38";"25-06-2016 06:38"
04-10-2016;Mr.;William;Dent;25;William_Dent@gmail.com;0;0;1;0;0;0;0;0;"25-06-2016 06:24";"25-06-2016 06:24"
04-10-2016;Dr.;Sam;Smith;25;Sam_Smith@gmail.com;0;0;0;0;0;0;0;0;"25-06-2016 05:38";"25-06-2016 05:38"
04-10-2016;Dr.;William;Gordon;0;William_Gordon@gmail.com;0;0;0;0;0;0;0;0;"25-06-2016 05:38";"25-06-2016 05:38"
04-10-2016;Mr.;George;Jackson;21;George_Jackson@gmail.com;0;0;0;0;1;0;0;0;"25-06-2016 04:24";"25-06-2016 04:24"
04-10-2016;;Sam;Clinton;87;Sam_Clinton@gmail.com;0;0;0;0;0;0;0;0;"25-06-2016 02:24";"25-06-2016 02:24"
04-10-2016;Mr.;Jack;Clinton;60;Jack_Clinton@gmail.com;0;1;0;1;0;1;0;1;"24-06-2016 21:24";"24-06-2016 21:24"
04-10-2016;Mr.;John;Peterson;25;John_Peterson@gmail.com;1;1;1;0;0;1;1;1;"24-06-2016 18:05";"24-06-2016 18:05"
04-10-2016;Mr.;Sam;Clinton;54;Sam_Clinton@gmail.com;0;0;0;0;0;1;0;0;"24-06-2016 16:05";"24-06-2016 16:05"
04-10-2016;Mr.;George;Gordon;35;George_Gordon@gmail.com;1;1;1;0;1;1;0;1;"24-06-2016 13:05";"24-06-2016 13:05"
04-10-2016;Dr.;George;Jackson;0;George_Jackson@gmail.com;0;1;1;1;0;1;0;1;"24-06-2016 11:52";"24-06-2016 11:52"
04-10-2016;Dr.;Roger;Clinton;21;Roger_Clinton@gmail.com;1;0;0;1;0;0;1;0;"24-06-2016 10:17";"24-06-2016 10:17"
04-10-2016;Dr.;Jim;Walker;0;Jim_Walker@gmail.com;1;1;1;1;0;1;1;0;"24-06-2016 08:31";"24-06-2016 08:31"
04-10-2016;;George;Doe;21;George_Doe@gmail.com;0;0;0;0;1;0;1;1;"24-06-2016 07:52";"24-06-2016 07:52"
04-10-2016;Dr.;Tom;Burns;18;Tom_Burns@gmail.com;1;1;0;0;0;1;0;1;"24-06-2016 07:33";"24-06-2016 07:33"
04-10-2016;Dr.;Andrew;Smith;5;Andrew_Smith@gmail.com;0;0;0;0;0;0;0;1;"24-06-2016 07:17";"24-06-2016 07:17"
04-10-2016;;John;Smith;60;John_Smith@gmail.com;0;1;1;0;0;0;1;0;"24-06-2016 07:17";"24-06-2016 07:17"
04-10-2016;Dr.;Tom;Eastwood;21;Tom_Eastwood@gmail.com;1;0;0;1;1;0;1;1;"24-06-2016 06:33";"24-06-2016 06:33"
04-10-2016;;Roger;Walker;87;Roger_Walker@gmail.com;1;0;0;0;0;0;1;0;"24-06-2016 05:31";"24-06-2016 05:31"
04-10-2016;Mr.;Jack;Jackson;18;Jack_Jackson@gmail.com;1;1;1;0;1;1;0;0;"24-06-2016 04:33";"24-06-2016 04:33"
04-10-2016;Dr.;Roger;Peterson;21;Roger_Peterson@gmail.com;0;0;0;0;0;0;0;0;"24-06-2016 03:31";"24-06-2016 03:31"
04-10-2016;;Jim;Eastwood;16;Jim_Eastwood@gmail.com;1;1;1;0;1;0;0;1;"24-06-2016 03:17";"24-06-2016 03:17"
04-10-2016;Mr.;Jack;Eastwood;0;Jack_Eastwood@gmail.com;0;0;1;0;1;0;0;1;"24-06-2016 02:34";"24-06-2016 02:34"
04-10-2016;Dr.;Roger;Clinton;87;Roger_Clinton@gmail.com;0;0;1;0;1;1;0;1;"24-06-2016 01:33";"24-06-2016 01:33"
04-10-2016;Mr.;Tom;Peterson;18;Tom_Peterson@gmail.com;1;1;0;0;0;1;1;1;"24-06-2016 01:17";"24-06-2016 01:17"
04-10-2016;;Jack;Walker;54;Jack_Walker@gmail.com;0;0;0;0;0;0;0;0;"24-06-2016 00:31";"24-06-2016 00:31"
04-10-2016;Dr.;Tom;Smith;25;Tom_Smith@gmail.com;0;1;0;0;1;0;0;0;"23-06-2016 21:34";"23-06-2016 21:34"
04-10-2016;Mr.;Roger;Doe;54;Roger_Doe@gmail.com;1;0;0;0;1;0;0;1;"23-06-2016 20:55";"23-06-2016 20:55"
04-10-2016;Mr.;George;Dent;5;George_Dent@gmail.com;0;0;0;0;1;1;0;0;"23-06-2016 19:55";"23-06-2016 19:55"
04-10-2016;Dr.;Jim;Burns;0;Jim_Burns@gmail.com;0;0;0;0;0;0;0;0;"23-06-2016 19:34";"23-06-2016 19:34"
04-10-2016;Dr.;Sam;Gordon;5;Sam_Gordon@gmail.com;0;0;0;0;1;1;0;0;"23-06-2016 19:34";"23-06-2016 19:34"
04-10-2016;;Roger;Eastwood;35;Roger_Eastwood@gmail.com;1;0;1;0;0;1;1;1;"23-06-2016 18:55";"23-06-2016 18:55"
04-10-2016;;John;Gordon;54;John_Gordon@gmail.com;0;0;0;0;0;0;0;0;"23-06-2016 15:34";"23-06-2016 15:34"
04-10-2016;Mr.;Andrew;Clinton;5;Andrew_Clinton@gmail.com;1;1;1;0;0;1;0;0;"23-06-2016 10:37";"23-06-2016 10:37"
04-10-2016;Dr.;William;Eastwood;5;William_Eastwood@gmail.com;1;0;0;1;0;0;0;1;"23-06-2016 06:54";"23-06-2016 06:54"
04-10-2016;;Jack;Dent;0;Jack_Dent@gmail.com;1;0;0;0;1;1;1;0;"23-06-2016 05:54";"23-06-2016 05:54"
04-10-2016;;Jim;Gordon;60;Jim_Gordon@gmail.com;0;1;0;1;0;0;1;1;"23-06-2016 05:37";"23-06-2016 05:37"
04-10-2016;Dr.;George;Doe;5;George_Doe@gmail.com;1;0;1;1;0;0;1;1;"23-06-2016 04:54";"23-06-2016 04:54"
04-10-2016;Dr.;Sam;Eastwood;87;Sam_Eastwood@gmail.com;1;0;0;0;0;0;0;0;"23-06-2016 03:54";"23-06-2016 03:54"
04-10-2016;;Jim;Jackson;16;Jim_Jackson@gmail.com;1;0;0;0;0;1;1;0;"23-06-2016 03:54";"23-06-2016 03:54"
04-10-2016;;Andrew;Burns;5;Andrew_Burns@gmail.com;1;0;1;1;0;1;1;0;"23-06-2016 03:37";"23-06-2016 03:37"
04-10-2016;Mr.;Andrew;Walker;35;Andrew_Walker@gmail.com;0;1;1;1;1;0;1;1;"23-06-2016 02:54";"23-06-2016 02:54"
04-10-2016;;Tom;Walker;35;Tom_Walker@gmail.com;1;0;1;0;0;0;0;0;"23-06-2016 00:13";"23-06-2016 00:13"
04-10-2016;Mr.;Jim;Smith;35;Jim_Smith@gmail.com;0;0;0;0;0;0;0;0;"22-06-2016 23:54";"22-06-2016 23:54"
04-10-2016;;Jack;Smith;25;Jack_Smith@gmail.com;0;1;0;1;1;1;1;1;"22-06-2016 23:13";"22-06-2016 23:13"
04-10-2016;;George;Peterson;87;George_Peterson@gmail.com;0;0;0;1;1;0;1;1;"22-06-2016 21:13";"22-06-2016 21:13"
04-10-2016;Dr.;Jack;Eastwood;16;Jack_Eastwood@gmail.com;0;1;1;0;1;1;0;0;"22-06-2016 20:54";"22-06-2016 20:54"
04-10-2016;;Tom;Clinton;54;Tom_Clinton@gmail.com;0;0;1;0;0;0;0;1;"22-06-2016 20:41";"22-06-2016 20:41"
04-10-2016;Mr.;John;Burns;35;John_Burns@gmail.com;1;0;0;0;0;0;0;0;"22-06-2016 18:41";"22-06-2016 18:41"
04-10-2016;Mr.;Jack;Doe;54;Jack_Doe@gmail.com;0;0;0;0;0;0;0;0;"22-06-2016 18:10";"22-06-2016 18:10"
04-10-2016;;Jack;Doe;18;Jack_Doe@gmail.com;1;1;1;0;1;1;0;1;"22-06-2016 17:10";"22-06-2016 17:10"
04-10-2016;Dr.;John;Clinton;16;John_Clinton@gmail.com;0;0;1;1;1;0;0;0;"22-06-2016 16:41";"22-06-2016 16:41"
04-10-2016;Dr.;Jim;Doe;18;Jim_Doe@gmail.com;0;1;0;0;0;0;0;0;"22-06-2016 16:10";"22-06-2016 16:10"
04-10-2016;;William;Gordon;35;William_Gordon@gmail.com;1;0;1;0;1;1;0;1;"22-06-2016 13:10";"22-06-2016 13:10"
04-10-2016;Mr.;Jack;Dent;0;Jack_Dent@gmail.com;0;1;0;0;1;1;1;0;"22-06-2016 11:41";"22-06-2016 11:41"
04-10-2016;Dr.;Sam;Dent;16;Sam_Dent@gmail.com;1;1;1;0;1;0;0;1;"22-06-2016 11:10";"22-06-2016 11:10"
04-10-2016;;George;Jackson;0;George_Jackson@gmail.com;0;0;0;1;0;0;0;0;"22-06-2016 10:10";"22-06-2016 10:10"
04-10-2016;Mr.;Bill;Doe;60;Bill_Doe@gmail.com;0;0;0;0;0;0;0;1;"22-06-2016 08:10";"22-06-2016 08:10"
04-10-2016;Mr.;Sam;Burns;18;Sam_Burns@gmail.com;0;0;0;0;1;0;1;0;"21-06-2016 17:24";"21-06-2016 17:24"
04-10-2016;Mr.;John;Eastwood;60;John_Eastwood@gmail.com;1;0;1;0;1;1;1;1;"21-06-2016 15:36";"21-06-2016 15:36"
04-10-2016;;John;Jackson;21;John_Jackson@gmail.com;1;0;0;1;0;0;0;0;"21-06-2016 15:01";"21-06-2016 15:01"
04-10-2016;;George;Smith;0;George_Smith@gmail.com;0;1;0;1;0;0;0;0;"21-06-2016 15:01";"21-06-2016 15:01"
04-10-2016;Mr.;Tom;Walker;60;Tom_Walker@gmail.com;0;0;1;0;0;0;0;0;"21-06-2016 14:01";"21-06-2016 14:01"
04-10-2016;Dr.;Sam;Gordon;35;Sam_Gordon@gmail.com;0;1;1;0;0;1;0;1;"21-06-2016 13:36";"21-06-2016 13:36"
04-10-2016;Dr.;William;Smith;0;William_Smith@gmail.com;0;1;0;0;0;0;1;1;"21-06-2016 13:14";"21-06-2016 13:14"
04-10-2016;;Sam;Burns;35;Sam_Burns@gmail.com;1;1;0;0;0;0;0;0;"21-06-2016 13:01";"21-06-2016 13:01"
04-10-2016;Mr.;Roger;Doe;35;Roger_Doe@gmail.com;1;0;1;0;1;1;0;0;"21-06-2016 12:36";"21-06-2016 12:36"
04-10-2016;Dr.;William;Gordon;60;William_Gordon@gmail.com;0;1;0;1;0;0;1;0;"21-06-2016 11:14";"21-06-2016 11:14"
04-10-2016;Dr.;Andrew;Walker;60;Andrew_Walker@gmail.com;0;0;0;0;0;0;0;0;"21-06-2016 10:01";"21-06-2016 10:01"
04-10-2016;;Jack;Eastwood;18;Jack_Eastwood@gmail.com;0;0;1;0;1;0;1;0;"21-06-2016 09:36";"21-06-2016 09:36"
04-10-2016;Dr.;Andrew;Peterson;16;Andrew_Peterson@gmail.com;0;0;1;1;0;1;1;0;"21-06-2016 09:01";"21-06-2016 09:01"
04-10-2016;Dr.;Bill;Smith;54;Bill_Smith@gmail.com;1;1;0;1;0;0;0;1;"21-06-2016 08:44";"21-06-2016 08:44"
04-10-2016;Mr.;John;Peterson;21;John_Peterson@gmail.com;0;0;0;1;0;0;0;0;"21-06-2016 08:36";"21-06-2016 08:36"
04-10-2016;Dr.;George;Peterson;60;George_Peterson@gmail.com;1;0;1;0;0;0;1;0;"21-06-2016 08:14";"21-06-2016 08:14"
04-10-2016;;Jack;Eastwood;60;Jack_Eastwood@gmail.com;1;0;1;0;0;1;1;1;"21-06-2016 08:14";"21-06-2016 08:14"
04-10-2016;Mr.;Jim;Smith;60;Jim_Smith@gmail.com;0;0;0;0;1;0;0;1;"21-06-2016 08:01";"21-06-2016 08:01"
04-10-2016;Mr.;Jim;Walker;87;Jim_Walker@gmail.com;0;1;0;1;1;1;1;0;"21-06-2016 06:36";"21-06-2016 06:36"
04-10-2016;;William;Walker;21;William_Walker@gmail.com;0;0;0;1;0;0;0;1;"21-06-2016 06:36";"21-06-2016 06:36"
04-10-2016;;John;Doe;35;John_Doe@gmail.com;0;0;1;0;0;1;1;0;"21-06-2016 06:14";"21-06-2016 06:14"
04-10-2016;Mr.;George;Doe;87;George_Doe@gmail.com;0;0;0;0;0;1;1;0;"20-06-2016 13:15";"20-06-2016 13:15"
04-10-2016;Dr.;Tom;Jackson;54;Tom_Jackson@gmail.com;1;0;1;1;0;1;1;1;"20-06-2016 11:15";"20-06-2016 11:15"
04-10-2016;;Roger;Burns;5;Roger_Burns@gmail.com;1;1;0;1;1;0;1;0;"20-06-2016 10:27";"20-06-2016 10:27"
04-10-2016;;Tom;Doe;87;Tom_Doe@gmail.com;1;0;1;0;0;1;0;1;"20-06-2016 10:15";"20-06-2016 10:15"
04-10-2016;Mr.;Sam;Clinton;5;Sam_Clinton@gmail.com;1;1;1;0;0;0;1;0;"20-06-2016 09:12";"20-06-2016 09:12"
04-10-2016;Dr.;George;Dent;0;George_Dent@gmail.com;0;0;0;0;0;1;1;0;"20-06-2016 08:27";"20-06-2016 08:27"
04-10-2016;Dr.;Bill;Walker;18;Bill_Walker@gmail.com;1;0;0;0;0;1;0;1;"20-06-2016 08:15";"20-06-2016 08:15"
04-10-2016;;Jack;Jackson;18;Jack_Jackson@gmail.com;0;0;0;0;1;0;0;1;"20-06-2016 07:15";"20-06-2016 07:15"
04-10-2016;;Jack;Peterson;5;Jack_Peterson@gmail.com;1;0;0;1;1;0;0;1;"20-06-2016 05:12";"20-06-2016 05:12"
04-10-2016;Dr.;Sam;Clinton;21;Sam_Clinton@gmail.com;0;0;0;1;0;0;0;1;"20-06-2016 03:27";"20-06-2016 03:27"
04-10-2016;Dr.;Andrew;Peterson;25;Andrew_Peterson@gmail.com;0;1;1;1;1;0;1;0;"20-06-2016 03:15";"20-06-2016 03:15"
04-10-2016;;George;Walker;21;George_Walker@gmail.com;0;0;0;0;0;0;0;0;"20-06-2016 03:04";"20-06-2016 03:04"
04-10-2016;;Bill;Doe;25;Bill_Doe@gmail.com;0;0;0;1;1;0;1;1;"20-06-2016 01:26";"20-06-2016 01:26"
04-10-2016;Dr.;Roger;Dent;35;Roger_Dent@gmail.com;0;1;0;1;0;1;0;1;"20-06-2016 01:12";"20-06-2016 01:12"
04-10-2016;Mr.;Tom;Peterson;54;Tom_Peterson@gmail.com;0;1;1;1;1;0;1;0;"20-06-2016 00:45";"20-06-2016 00:45"
04-10-2016;;Andrew;Doe;5;Andrew_Doe@gmail.com;1;0;0;0;0;0;1;0;"20-06-2016 00:27";"20-06-2016 00:27"
04-10-2016;Dr.;George;Smith;35;George_Smith@gmail.com;0;0;0;1;0;1;0;0;"19-06-2016 22:32";"19-06-2016 22:32"
04-10-2016;;John;Peterson;35;John_Peterson@gmail.com;0;0;0;0;0;0;0;0;"19-06-2016 21:45";"19-06-2016 21:45"
04-10-2016;Mr.;William;Doe;16;William_Doe@gmail.com;0;0;1;1;1;0;1;1;"19-06-2016 20:32";"19-06-2016 20:32"
04-10-2016;Mr.;Jim;Eastwood;54;Jim_Eastwood@gmail.com;1;0;0;0;1;0;0;1;"19-06-2016 18:42";"19-06-2016 18:42"
04-10-2016;;Jim;Smith;60;Jim_Smith@gmail.com;0;0;0;0;0;0;0;0;"19-06-2016 18:42";"19-06-2016 18:42"
04-10-2016;Mr.;John;Peterson;54;John_Peterson@gmail.com;0;1;0;0;1;1;0;1;"19-06-2016 17:45";"19-06-2016 17:45"
04-10-2016;;John;Doe;60;John_Doe@gmail.com;1;1;0;1;0;0;1;0;"19-06-2016 17:42";"19-06-2016 17:42"
04-10-2016;Mr.;Jim;Gordon;35;Jim_Gordon@gmail.com;1;0;0;0;0;0;0;0;"19-06-2016 16:32";"19-06-2016 16:32"
04-10-2016;Mr.;Bill;Jackson;0;Bill_Jackson@gmail.com;0;1;1;1;1;0;0;1;"19-06-2016 15:32";"19-06-2016 15:32"
04-10-2016;Dr.;Jack;Dent;21;Jack_Dent@gmail.com;1;0;1;1;0;1;1;0;"19-06-2016 14:36";"19-06-2016 14:36"
04-10-2016;Mr.;Jack;Smith;25;Jack_Smith@gmail.com;0;0;0;0;0;0;0;0;"19-06-2016 14:32";"19-06-2016 14:32"
04-10-2016;;Jack;Walker;25;Jack_Walker@gmail.com;1;0;0;1;0;1;0;1;"19-06-2016 13:42";"19-06-2016 13:42"
04-10-2016;Dr.;Jack;Smith;16;Jack_Smith@gmail.com;1;0;0;1;1;0;1;1;"19-06-2016 12:42";"19-06-2016 12:42"
04-10-2016;Mr.;William;Burns;60;William_Burns@gmail.com;1;1;0;1;1;1;1;0;"19-06-2016 12:36";"19-06-2016 12:36"
04-10-2016;;Jack;Jackson;5;Jack_Jackson@gmail.com;1;1;0;1;1;0;1;0;"19-06-2016 12:32";"19-06-2016 12:32"
04-10-2016;Dr.;John;Burns;0;John_Burns@gmail.com;0;1;0;1;0;0;0;1;"19-06-2016 10:59";"19-06-2016 10:59"
04-10-2016;Mr.;William;Dent;21;William_Dent@gmail.com;1;1;1;0;0;0;1;1;"19-06-2016 10:42";"19-06-2016 10:42"
04-10-2016;Mr.;Jim;Walker;87;Jim_Walker@gmail.com;0;0;0;1;0;0;1;0;"19-06-2016 10:42";"19-06-2016 10:42"
04-10-2016;Mr.;Sam;Walker;0;Sam_Walker@gmail.com;1;0;0;1;0;0;1;0;"19-06-2016 09:42";"19-06-2016 09:42"
04-10-2016;Mr.;Jim;Dent;54;Jim_Dent@gmail.com;0;0;0;0;0;0;0;0;"19-06-2016 08:59";"19-06-2016 08:59"
04-10-2016;;Jack;Walker;25;Jack_Walker@gmail.com;1;1;0;1;0;0;0;0;"19-06-2016 07:55";"19-06-2016 07:55"
04-10-2016;Dr.;Sam;Eastwood;25;Sam_Eastwood@gmail.com;0;0;0;0;0;1;1;1;"19-06-2016 07:55";"19-06-2016 07:55"
04-10-2016;Dr.;Bill;Jackson;35;Bill_Jackson@gmail.com;0;1;0;0;0;1;0;0;"19-06-2016 07:06";"19-06-2016 07:06"
04-10-2016;Mr.;George;Burns;25;George_Burns@gmail.com;0;1;0;0;0;0;0;0;"19-06-2016 06:59";"19-06-2016 06:59"
04-10-2016;;Roger;Doe;16;Roger_Doe@gmail.com;1;0;0;1;1;1;1;1;"19-06-2016 06:36";"19-06-2016 06:36"
04-10-2016;Mr.;Tom;Smith;21;Tom_Smith@gmail.com;0;1;1;1;1;1;0;0;"19-06-2016 06:36";"19-06-2016 06:36"
04-10-2016;Dr.;William;Burns;54;William_Burns@gmail.com;1;0;1;0;0;0;1;1;"19-06-2016 06:06";"19-06-2016 06:06"
04-10-2016;;Bill;Jackson;16;Bill_Jackson@gmail.com;1;1;0;1;1;0;1;0;"19-06-2016 05:55";"19-06-2016 05:55"
04-10-2016;Mr.;Tom;Jackson;54;Tom_Jackson@gmail.com;0;0;0;1;0;0;0;0;"19-06-2016 05:36";"19-06-2016 05:36"
04-10-2016;Mr.;William;Dent;60;William_Dent@gmail.com;0;0;1;0;1;1;0;1;"19-06-2016 03:55";"19-06-2016 03:55"
04-10-2016;Dr.;Andrew;Walker;35;Andrew_Walker@gmail.com;0;0;0;0;0;0;0;0;"19-06-2016 03:55";"19-06-2016 03:55"
04-10-2016;Mr.;Roger;Eastwood;5;Roger_Eastwood@gmail.com;0;0;0;1;0;1;0;0;"19-06-2016 03:06";"19-06-2016 03:06"
04-10-2016;;Sam;Peterson;60;Sam_Peterson@gmail.com;0;1;0;0;1;1;0;1;"19-06-2016 03:00";"19-06-2016 03:00"
04-10-2016;Mr.;Jack;Doe;18;Jack_Doe@gmail.com;1;0;1;0;0;0;0;0;"19-06-2016 02:06";"19-06-2016 02:06"
04-10-2016;;George;Dent;16;George_Dent@gmail.com;0;0;0;1;1;0;1;0;"19-06-2016 01:55";"19-06-2016 01:55"
04-10-2016;Mr.;Bill;Doe;60;Bill_Doe@gmail.com;0;1;0;1;0;0;1;1;"19-06-2016 00:55";"19-06-2016 00:55"
04-10-2016;Dr.;Jack;Peterson;60;Jack_Peterson@gmail.com;0;1;0;0;0;0;1;1;"19-06-2016 00:06";"19-06-2016 00:06"
04-10-2016;Dr.;George;Gordon;35;George_Gordon@gmail.com;1;0;1;0;1;1;1;1;"19-06-2016 00:06";"19-06-2016 00:06"
04-10-2016;Dr.;William;Peterson;16;William_Peterson@gmail.com;0;0;1;0;0;1;1;1;"19-06-2016 00:06";"19-06-2016 00:06"
04-10-2016;Mr.;John;Gordon;0;John_Gordon@gmail.com;0;1;1;0;0;0;0;0;"19-06-2016 00:06";"19-06-2016 00:06"
04-10-2016;;Jim;Burns;60;Jim_Burns@gmail.com;0;1;1;0;1;0;0;0;"18-06-2016 23:06";"18-06-2016 23:06"
04-10-2016;Dr.;William;Peterson;25;William_Peterson@gmail.com;0;0;0;0;0;0;0;0;"18-06-2016 22:06";"18-06-2016 22:06"
04-10-2016;;William;Eastwood;35;William_Eastwood@gmail.com;0;0;0;1;0;0;0;0;"18-06-2016 22:00";"18-06-2016 22:00"
04-10-2016;;Jack;Burns;54;Jack_Burns@gmail.com;1;0;0;0;1;1;0;0;"18-06-2016 21:00";"18-06-2016 21:00"
04-10-2016;Mr.;Roger;Walker;60;Roger_Walker@gmail.com;0;0;0;0;0;1;0;0;"18-06-2016 21:00";"18-06-2016 21:00"
04-10-2016;Mr.;Tom;Eastwood;60;Tom_Eastwood@gmail.com;0;0;0;0;0;0;0;0;"18-06-2016 20:06";"18-06-2016 20:06"
04-10-2016;Dr.;George;Peterson;60;George_Peterson@gmail.com;1;0;1;0;0;0;1;0;"18-06-2016 20:06";"18-06-2016 20:06"
